$GPS, 394265129, -1198031113, 1463029, 161, 22599525, 0
01/03/2000,17:56:24.64,0.09383,0.05380,-0.01004,316,-68,-136,-8012,27,7,-38,20,-116,-360,88.333,
PWM, 0, -1, -1
$GPS, 394265138, -1198031116, 1463029, 82, 22599525, 0
01/03/2000,17:56:24.69,0.09523,0.05494,-0.00929,316,-134,-166,-7834,22,6,-35,8,-110,-361,88.247,
PWM, 0, -1, -1
$GPS, 394265150, -1198031116, 1463142, 63, 22599525, 0
01/03/2000,17:56:24.73,0.09619,0.05576,-0.00860,316,-78,-124,-7970,25,8,-35,29,-120,-350,88.344,
PWM, 0, -1, -1
$GPS, 394265165, -1198031126, 1463058, 160, 22599525, 0
01/03/2000,17:56:24.76,0.09718,0.05659,-0.00803,316,-140,-120,-7944,25,10,-38,15,-108,-360,88.235,
PWM, 0, -1, -1
$GPS, 394265167, -1198031125, 1463121, 71, 22599525, 0
01/03/2000,17:56:24.81,0.09875,0.05773,-0.00690,316,-88,-136,-7920,32,7,-35,10,-114,-352,88.330,
PWM, 0, -1, -1
$GPS, 394265172, -1198031131, 1463021, 123, 22599525, 0
01/03/2000,17:56:24.85,0.09979,0.05852,-0.00637,316,-86,-110,-7982,24,6,-39,16,-115,-366,88.423,
PWM, 0, -1, -1
$GPS, 394265174, -1198031133, 1462990, 82, 22599525, 0
01/03/2000,17:56:24.91,0.10136,0.05969,-0.00535,316,-92,-126,-7922,28,6,-36,17,-127,-352,88.363,
PWM, 0, -1, -1
$GPS, 394265184, -1198031138, 1462983, 80, 22599525, 0
01/03/2000,17:56:24.94,0.10245,0.06055,-0.00457,316,-56,-118,-7888,32,10,-37,22,-111,-362,88.431,
PWM, 0, -1, -1
$GPS, 394265187, -1198031142, 1462951, 96, 22599525, 0
01/03/2000,17:56:25.00,0.10446,0.06224,-0.00334,316,-84,-132,-7966,22,9,-40,5,-121,-357,88.178,
PWM, 0, -1, -1
$GPS, 394265185, -1198031148, 1462771, 73, 22599525, 0
01/03/2000,17:56:25.03,0.10496,0.06265,-0.00302,316,-98,-80,-7906,23,5,-38,17,-103,-352,88.247,
PWM, 0, -1, -1
$GPS, 394265186, -1198031149, 1462666, 56, 22599525, 0
01/03/2000,17:56:25.06,0.10600,0.06351,-0.00242,316,-96,-92,-7946,23,7,-41,12,-106,-360,88.314,
PWM, 0, -1, -1
$GPS, 394265180, -1198031144, 1462615, 38, 22599525, 0
01/03/2000,17:56:25.11,0.10748,0.06484,-0.00127,316,-108,-104,-7906,21,5,-37,24,-120,-354,88.235,
PWM, 0, -1, -1
$GPS, 394265175, -1198031140, 1462574, 64, 22599525, 0
